label,text,sentiment,produit,auteur
0,J'ai accédé à oneindia.mobi à partir d'un téléphone Google (Android). Il ne supporte pas les langues,negatif,Marque X,@user_demo
0,Pourquoi l'école prend-elle votre vie à tel point que vous ne dormais plus ... Je fais toujours le travail scolaire et j'ai plus à faire.,negatif,Marque X,@user_demo
0,J'aimerais pouvoir le faire! Je ne peux pas vraiment parler à mon yia yia parce qu'elle ne parle pas anglais,negatif,Marque X,@user_demo
0,Pas de comp lol gratuit,negatif,Marque X,@user_demo
0,Se préparer à nettoyer la maison de haut en bas,negatif,Marque X,@user_demo
0,"En pleurant, mon ami s'éloigne demain",negatif,Marque X,@user_demo
0,Arrête les noms! ... vous n'avez pas partagé! Les gens de la nuit !!,negatif,Marque X,@user_demo
0,"Pense qu'elle a un rhume qu'elle a attrapé de papa. Oh non, mon voyage serait ruiné.",negatif,Marque X,@user_demo
0,"Ouais est-ce que bcoz kal penn est un conférencier invité quelque part, ne peut plus être sur le spectacle? Je vais lui manquer",negatif,Marque X,@user_demo
0,De sorte que la procrastination commence au début du trimestre. Je ne veux pas reaaaad et j'écris un article,negatif,Marque X,@user_demo
0,quelle? Apparemment il fait 52 degrés à 23h à l'état de Washington. Je manque l'hiver déjà,negatif,Marque X,@user_demo
0,S'ennuyer à la maison,negatif,Marque X,@user_demo
0,Le massage était génial. Je viens de renverser de la coca sur mon bureau. En regardant les simpsons alors que j'ai terminé tous mes dvds de collines.,negatif,Marque X,@user_demo
0,Je t'attendrai lors de fanclub chat ... même si tu n'es pas mon préféré,negatif,Marque X,@user_demo
0,"A une légère infection de l'oreille interne gauche ... et il a eu cette irritante ""bloqué"" et quot; Sentiment depuis dimanche ...",negatif,Marque X,@user_demo
0,héy! Nan. Ma peine est absente pendant quelque temps,negatif,Marque X,@user_demo
0,C'est seulement mardi,negatif,Marque X,@user_demo
0,"Je ne l'ai même pas. Je ne savais pas comment vous le faire sur Twitter, haha",negatif,Marque X,@user_demo
0,Someone réveil ou un téléphone m'a réveillé à 3 heures du matin ... j'ai encore eu le mal de tête d'hier soir,negatif,Marque X,@user_demo
0,"Un pauvre chiot, est-elle bien?",negatif,Marque X,@user_demo
0,Je pourrais décomposer et manger des ailes de buffle demain,negatif,Marque X,@user_demo
0,"Assis ici w / kayla, j'ai vraiment vraiment envie d'avoir un frère. Il ne sait pas quand arrêter. J'attend le jour où l'un des",negatif,Marque X,@user_demo
0,Nourris bokkie trop de friandises d'anniversaire-sicko,negatif,Marque X,@user_demo
0,"C'est un peu mécontent. Une agence m'a simplement dit que je n'avais pas le «look» qu'ils allaient chercher. Mesdames, aidez-moi à créer le ""look""",negatif,Marque X,@user_demo
0,L'ordinateur portable de travail est officiellement mort ... pas content du tout ...,negatif,Marque X,@user_demo
0,"Mon dieu, ça gelonne ici !!!!!",negatif,Marque X,@user_demo
0,Pourquoi le supportez-vous !!!!! Vous devriez écouter votre mère,negatif,Marque X,@user_demo
0,Est coincé à Paris et ne peut même pas voyager en France (pour le travail),negatif,Marque X,@user_demo
0,", Je ne pense pas qu'il y en ait un près. La dernière fois que j'ai vérifié, le plus proche était à 70 milles de là!",negatif,Marque X,@user_demo
0,"Aaaaand à la revue de la littérature, au moins, j'ai une tasse amicale de café pour me tenir compagnie.",negatif,Marque X,@user_demo
0,"Je crains que je n'obtiendrais pas mon compte, même si j'ai payé une grosse taxe l'année dernière!",negatif,Marque X,@user_demo
0,"D'accord, alors ... toujours pas d'école !!!!",negatif,Marque X,@user_demo
0,Est sans le téléphone ... maintenant à dormir,negatif,Marque X,@user_demo
0,"Étouffé d'alcool au dentiste ce matin + a été bu quand j'ai mis mon tee-shirt, j'ai compris qu'il avait une énorme tache. Le dentiste avait l'air désagréable",negatif,Marque X,@user_demo
0,Il fait très froid,negatif,Marque X,@user_demo
0,"Ne peut pas dormir, elle veut rêver !!",negatif,Marque X,@user_demo
0,"Je ne peux pas dormir, je déteste ces nuits quand j'essaie de me coucher tôt et de rester éveillé pendant des heures. caca!",negatif,Marque X,@user_demo
0,Ouais. Des gens trop méchants comme un certain mangeur de burrito existent.,negatif,Marque X,@user_demo
0,C'est triste.,negatif,Marque X,@user_demo
0,"Je viens juste de constater que ma mère et ma tante adoptive sont sur Twitter ... vérifie-les, ma mère est tessm64 et mon génial comme tune est tania38",negatif,Marque X,@user_demo
0,"Ne peut pas dormir ... très éveillé !! ... et je dois travailler plus tard aussi. Garçon, vais-je avoir une mauvaise journée.",negatif,Marque X,@user_demo
0,Luttant contre la loi eam,negatif,Marque X,@user_demo
0,Pourquoi je ne peux pas dormir comme elle,negatif,Marque X,@user_demo
0,Bouts à sta24. Le médiocre ne pouvait pas garder les yeux ouverts. Elle a fatigué et doit travailler demain matin. nuit.,negatif,Marque X,@user_demo
0,Mon 4 ans (18 ans) me conduit autour de la torsion ... je ne veux pas être comme ça,negatif,Marque X,@user_demo
0,"Eh bien, ça a sucé.",negatif,Marque X,@user_demo
0,Je dois être hors de chez moi en 3 jours ... toute aide que je peux obtenir d'emballage / peinture / nettoyage est très appréciée. Oh. Et déchirez mon mur,negatif,Marque X,@user_demo
0,"Ouvrir une bière partiellement gelée = bière sur le grille-pain, sous le four et tout au comptoir. La cuisine a l'air de courir un fouet",negatif,Marque X,@user_demo
0,"Non, je ne sais même pas comment monter",negatif,Marque X,@user_demo
0,"Malheureusement, oui. Je pense que j'ai besoin de conseils maintenant",negatif,Marque X,@user_demo
0,"Je me prépare à l'école ... Je n'ai pas envie d'aller, mais j'ai deux tests",negatif,Marque X,@user_demo
0,"La faiblesse disparue. Mon train a également échoué, alors je me dirige vers victoria suivie d'une conduite désagréable vers la ville.",negatif,Marque X,@user_demo
0,Quelqu'un sait où est allé mon iPod?,negatif,Marque X,@user_demo
0,"Aww ce tremblement de terre en Italie m'a rendu triste, j'ai vu les photos sur les nouvelles, c'est terrible.",negatif,Marque X,@user_demo
0,N'a jamais pu se permettre de les sortir. Je préfère passer par l'extraction de continuer avec ce que je traite maintenant.,negatif,Marque X,@user_demo
0,Pourquoi les autres personnes qui s'occupent des animaux domestiques essaient de faire échouer d'autres entreprises? Ou envoyer des courriels suspects pêchant de l'information?,negatif,Marque X,@user_demo
0,& Lt; 33 codez .... ils ont été mia tho,negatif,Marque X,@user_demo
0,"Ne fonctionne pas sur ma cellule, allez vous dormir! = P",negatif,Marque X,@user_demo
0,"Ça va être gentil de nouveau demain, puis la pluie revient. Pas de beau temps pour mon anniversaire",negatif,Marque X,@user_demo
0,Le groupe de rock est dur ... expert!,negatif,Marque X,@user_demo
0,: Roomie était à la maison toute la journée. Tout ce qu'il avait à faire était de gratter la porte. La couette doit utiliser de grandes machines à laver.,negatif,Marque X,@user_demo
0,"L'une des choses les plus difficiles avec ce programme, personne auquel je ne peux discuter à la fin de ma journée habituellement",negatif,Marque X,@user_demo
0,Ils ont tué un personnage sur l'un de mes spectacles préférés et maintenant je suis contrarié,negatif,Marque X,@user_demo
0,Jaloux de mes amis qui ont vu le nouveau film Star Trek à Austin ce soir.,negatif,Marque X,@user_demo
0,"Écouter q! J'ai eu un très mauvais mal de tête et une leçon de conduite en dix minutes ... chanceux, je veux juste dormir!",negatif,Marque X,@user_demo
0,"Tais-toi ... j'ai faim! Et en Grande-Bretagne, la maison du petit-déjeuner suckassy le plus ennuyeux au monde! J'ai hâte de dormir!",negatif,Marque X,@user_demo
0,good morning everybody! pkoi y fais pas beau  bon coffee time!,negatif,Marque X,@user_demo
0,travaille encore,negatif,Marque X,@user_demo
0,Temps de lecture ...,negatif,Marque X,@user_demo
0,Hey avez-vous parlé à maman ... ils sont encore à la maison? J'espère qu'ils vont bien ... j'aurais envie de rentrer à la maison 4 Pâques ..,negatif,Marque X,@user_demo
0,"Je souhaite certainement pouvoir aller avec vous, tmrw. Mais d'habitude, l'école interfère.",negatif,Marque X,@user_demo
0,Tu peux répéter s'il te plait??? La maison de départ de kal penn? Noooooo !!! Awww ... je l'ai totalement manqué ce soir,negatif,Marque X,@user_demo
0,non! J'ai perdu un fidèle,negatif,Marque X,@user_demo
0,A joué une autre main très mal et a perdu la moitié de mon empilement,negatif,Marque X,@user_demo
0,Il est de 18h-20h - les premiers jours dans une nuit à l'aube,negatif,Marque X,@user_demo
0,"C'est triste, c'est la dernière saison. Je veux voir quand Spencer appelle lauren!",negatif,Marque X,@user_demo
0,"Alors j'ai fait l'édition ""the phipstape"". Retour 2 crack a brew et voir ce que nous avons ............. pas d'arbres cependant",negatif,Marque X,@user_demo
0,Je ne sais pas ce que signifie la moitié de cela,negatif,Marque X,@user_demo
0,Devoirs de devoirs de devoirs,negatif,Marque X,@user_demo
0,"A travaillé son bonheur aujourd'hui, doublant mon poids à chaque station. Résultat: muscles raides et tirés ... ouch!",negatif,Marque X,@user_demo
0,"Maintenant, je me sens mal pour ne plus suivre.",negatif,Marque X,@user_demo
0,"Donc ... fatigué ... dieu je déteste le nouvel emploi, et seulement deux jours en",negatif,Marque X,@user_demo
0,Triste à propos de kutner être tué de ma maison de show fav!,negatif,Marque X,@user_demo
0,Content pour coach stringer (hof c / o 2009!) ... maintenant si je ne peux que terminer mon article sur son histoire,negatif,Marque X,@user_demo
0,Je me sens comme une merde. Ce n'est pas la façon dont je veux passer ma soirée d'anniversaire,negatif,Marque X,@user_demo
0,"Jusqu'à présent, j'avais 311 sur tous mes sites mis en place, la plupart d'entre eux me regardaient les mises à jour que je faisais ......",negatif,Marque X,@user_demo
0,A beaucoup dans son esprit. J'ai besoin de générer des fonds. Et des idées. N'hésitez pas à embaucher!,negatif,Marque X,@user_demo
0,vous me manquez,negatif,Marque X,@user_demo
0,Je suis tellement désolé d'entendre parler de votre chien,negatif,Marque X,@user_demo
0,Trop d'internet. Comment me plaint-il,negatif,Marque X,@user_demo
0,Je manque tellement mon ex-ex.,negatif,Marque X,@user_demo
0,Trempage m25,negatif,Marque X,@user_demo
0,"Oh, je pensais que le verdict du procès de pirate Bay était aujourd'hui: c'est apparemment dans 10 jours",negatif,Marque X,@user_demo
0,"Est maintenant dans la salle d'étude, et je ferai une session immédiatement.",negatif,Marque X,@user_demo
0,Il est tellement fatigué que je pleure sans raison. Je suis sur le point d'essayer d'avoir une heure et demi pour ce soir. La moitié de ce que j'ai reçu la nuit dernière.,negatif,Marque X,@user_demo
0,"J'ai totalement comme ... quatre options de fille, et aucune d'entre elles ne semble viable",negatif,Marque X,@user_demo
0,"Jusqu'à présent, j'ai 311 vues sur tous mes sites mis en place, la plupart d'entre eux m'ont-ils vérifié les mises à jour que j'ai faites ...",negatif,Marque X,@user_demo
0,"En écoutant bjork, tout est plein d'amour ... en train de pleurer",negatif,Marque X,@user_demo
0,"Omg les collines! Alors j'aime l'argent2, aww je pense que becky buckwild va",negatif,Marque X,@user_demo
0,Est envie d'un tantan nabe,negatif,Marque X,@user_demo
0,Allez être un homme de sean,negatif,Marque X,@user_demo
0,"En regardant ""une ligue de leur propre"" ... me fait manquer des cônes de crème glacée à la menthe et mon grand mâle.",negatif,Marque X,@user_demo
0,"J'ai perdu mon téléphone quelque part. Peut-être dans l'herbe, c'est si longtemps, j'espère qu'il ne pleut pas",negatif,Marque X,@user_demo
0,"J'espère que vous ne vous référez pas à moi, dites bonjour à votre nouveau harceleur lol",negatif,Marque X,@user_demo
0,"Pourquoi as-tu dormi? Vous allez être debout toute la nuit maintenant, comment avez-vous été en vélo?",negatif,Marque X,@user_demo
0,"Mais, mais, mais. . Je veux écouter les maîtres aussi!",negatif,Marque X,@user_demo
0,"J'ai été à la recherche de bonnes choses à écrire, mais aussi fait beaucoup de travail uni",negatif,Marque X,@user_demo
0,Je ne me sens pas aimé. Baisse 2 tweeters,negatif,Marque X,@user_demo
0,"À Londres pour la journée de jeudi, il va pleuvoir, oh fab ne verra pas grand chose sur l'oeil de london! Encore robbie ne voudra pas le bénir",negatif,Marque X,@user_demo
0,Complètement effacé et rechargé le 8900 .... a perdu tous les contacts bbm allant au lit triste.,negatif,Marque X,@user_demo
0,Sayyyy whaaaa? Je n'étais pas invité ...,negatif,Marque X,@user_demo
0,"Je n'ai pas mal dormi, étant donné que j'ai un atelier qui commence aujourd'hui. Début d'un mal de gorge cependant",negatif,Marque X,@user_demo
0,Oh mon Dieu qui m'a fait émotionnel haha ​​idk pourquoi !!! Je ne veux pas vieillir,negatif,Marque X,@user_demo
0,Nous allons poster des histoires manuellement en raison du problème de twitterfeed. C'est pourquoi nous avons été tellement silencieux ces derniers temps ...,negatif,Marque X,@user_demo
0,Je n'aime pas les douches tièdes,negatif,Marque X,@user_demo
0,- À qui dois-je contacter si j'ai besoin d'un 1099 pour le travail indépendant que j'ai réalisé sur linux.com tout au long de 2008? Jamais en avoir un.,negatif,Marque X,@user_demo
0,"Connor, c'est moi, febi, êtes-vous vraiment fâché contre moi?",negatif,Marque X,@user_demo
0,"besoin d'aide?! Voulez acheter un macbook pro, mais toujours en amour avec mon ancien powerbook!",negatif,Marque X,@user_demo
0,"L'Amérique du monde est donc ... borez de toute façon lol, je viens de me rendre compte que tu m'as envoyé des msgs ici. Je n'en avais aucune idée. Je n'ai pas de flash",negatif,Marque X,@user_demo
0,G'knight charmantes dames. je suis fatigué maintenant,negatif,Marque X,@user_demo
0,Est-ce que quelqu'un sait comment remettre vos électrolytes en ordre? Avec un travail vitaminé? Je me sens malade.,negatif,Marque X,@user_demo
0,"Oui, quelqu'un n'a pas lu mes messages correctement",negatif,Marque X,@user_demo
0,Presque avec mes devoirs italiens! Weeeeee ... maintenant si je ne comprenais que ce que je faisais.,negatif,Marque X,@user_demo
0,Qui a allumé les lumières? Il sera temps d'obtenir ip alors,negatif,Marque X,@user_demo
0,Twitter nous déteste tous les deux.,negatif,Marque X,@user_demo
0,Je déteste le fait que je suis sincèrement excité à propos de mon dernier tweet,negatif,Marque X,@user_demo
0,Je ne peux pas non plus dormir,negatif,Marque X,@user_demo
0,"Entre cela et le tremblement de terre en Italie, ce fut un jour très triste.",negatif,Marque X,@user_demo
0,"Toute la pluie aujourd'hui. Le jardin a vraiment besoin, donc pas tellement mal.",negatif,Marque X,@user_demo
0,Bâillement bâillement bâillement !! 10 minutes de plus au lit,negatif,Marque X,@user_demo
0,Ouch - semble très sucré,negatif,Marque X,@user_demo
0,Une excellente idée avec les codes promotionnels itunes - ils ne fonctionnent pas dans le magasin itunes du Royaume-Uni cependant,negatif,Marque X,@user_demo
0,"Un baril de rhum vide est un canon de rhum triste. * Secoue la tête * l'horreur, l'horreur.",negatif,Marque X,@user_demo
0,C'était une nuit sans sommeil,negatif,Marque X,@user_demo
0,Elle a admis être un faux,negatif,Marque X,@user_demo
0,J'aime chutney ......,negatif,Marque X,@user_demo
0,S'est complètement ennuyé aujourd'hui en scannant 24 pages pour papa. A dû le faire!,negatif,Marque X,@user_demo
0,Tu as asséché le risotto sans moi !! ???,negatif,Marque X,@user_demo
0,Keeeerrrrriiiiii !!!! Je n'ai vraiment rien de mieux à faire puis publier sur cette chose à 22h4 ... merveilleux. Dit beaucoup.,negatif,Marque X,@user_demo
0,Yay pour la saison de baseball! Boo aux yankees perdent leur premier jeu,negatif,Marque X,@user_demo
0,"Perdu, suce ... parce que je dois travailler aujourd'hui",negatif,Marque X,@user_demo
0,Les examens omg m'ont tué comment je ne pouvais pas connaître la différence entre un demi-cercle et un hémisphère & lt; / 3 & gt;,negatif,Marque X,@user_demo
0,Au lit ... je ressens tout à coup j'aimerais que ma soit ici w / me ... goodnight twitterfam,negatif,Marque X,@user_demo
0,Je n'aime pas les bonnes,negatif,Marque X,@user_demo
0,Greaaat my lappy n'allume pas wtffffff,negatif,Marque X,@user_demo
0,"Vous avez collé à la circulation alors? Mon voyage était sans circulation ce matin, s'il y a de l'aide.",negatif,Marque X,@user_demo
0,Lookin comme une all-nighter. Je le déteste quand je le fais à moi-même,negatif,Marque X,@user_demo
0,Vous êtes un étranger,negatif,Marque X,@user_demo
0,"Débogage du vieux code vb6, le jour aurait commencé mieux. . .",negatif,Marque X,@user_demo
0,Seulement un quart de pourcentage de bébés,negatif,Marque X,@user_demo
0,"Descendant avec des allergies froides ou mauvaises. De toute façon, je suis misérable!",negatif,Marque X,@user_demo
0,"Je ne peux pas croire que Cutner soit mort à la maison! triste jour. À santa rosa, ca",negatif,Marque X,@user_demo
0,"Pardon, j'ai vraiment creusé cette saison de sécateur? Ref_story_id = 13720 & ref.type = 1101 & ref_name = histoire",negatif,Marque X,@user_demo
0,"Gah, comcast a doublé notre facture de câble / internet sans nous dire, alors nous quittons. Quelqu'un peut-il suggérer une entreprise abordable dans la zone de la baie?",negatif,Marque X,@user_demo
0,"Un autre début du matin avec la duchesse, bien qu'elle n'eût pas réussi à traverser ses jambes cette fois",negatif,Marque X,@user_demo
0,Vous êtes partis sans vous dire bonjour!,negatif,Marque X,@user_demo
0,"Je veux, mais je ne peux pas dormir",negatif,Marque X,@user_demo
0,"Lorsqu'une xbox montre ces trois feux rouges, cela signifie qu'elle est morte et doit être réparée pendant un mois à microsoft hq.",negatif,Marque X,@user_demo
0,"Un lit king size est sympa, mais triste et solitaire, sans mari, chiot ou chat, je suis au courant de cette conférence.",negatif,Marque X,@user_demo
0,"je m'ennuie. Gah, j'aimerais pouvoir dormir et l'avoir terminé, mais j'ai eu trop de cooooffffeeeeeeeee bahaha",negatif,Marque X,@user_demo
0,"Si je peux me replier. J'ai fini d'être curieux. Désolé, votre conversation était si intéressante!",negatif,Marque X,@user_demo
0,Tu es tombé de ma liste ... je t'ai offensé?,negatif,Marque X,@user_demo
0,18 semaines jusqu'à la maison des sœurs ... j'ai manqué son appel encore une fois! C'est le pire sentiment du monde.,negatif,Marque X,@user_demo
0,Vais essayer de dormir dans cette chambre d'hôtel,negatif,Marque X,@user_demo
0,idée brillante. Apportez simplement autant que vous pensez que vous allez dépenser Je vais vous échanger. Apporter un brolly,negatif,Marque X,@user_demo
0,"Achetez-moi un autographe et criez-le! Vous devez l'enregistrer. Mon ordinateur est mort, donc je ne peux pas écouter.",negatif,Marque X,@user_demo
0,Khloe vient d'être renvoyé de l'apprenti,negatif,Marque X,@user_demo
0,En classe de biologie. Mes lèvres font mal,negatif,Marque X,@user_demo
0,Désolé pour le prochain tweet ...,negatif,Marque X,@user_demo
0,Grr pas à l'école aujourd'hui,negatif,Marque X,@user_demo
0,Je devais obtenir un hd tivo et je l'ai mis en place ce soir afin d'obtenir les chaînes 40 à 59.,negatif,Marque X,@user_demo
0,J'ai demandé à tous comment ils faisaient hier et pas un seul tweet,negatif,Marque X,@user_demo
0,L'argent écrue !! J'aime ça!! Toujours en attente ici .... oh quelle surprise ... par l'état aussi ?? Hmmm ....... sérieusement!,negatif,Marque X,@user_demo
0,Je suis tellement triste que kutner était mon préféré de la nouvelle équipe !!,negatif,Marque X,@user_demo
0,"Wow, je n'ai pas eu un ""hello & quot; Tu suce",negatif,Marque X,@user_demo
0,"L'heure du coucher, l'école demain, et je n'ai toujours pas de livres en cours",negatif,Marque X,@user_demo
0,"Assis ici aidant mon bébé avec ses papiers ... eh bien, il me force aussi à m'assimiler avec lui, j'ai sommeil",negatif,Marque X,@user_demo
0,La synchronisation de mes contacts depuis mon ancien mobile vers l'iphone. Imap ne fonctionne pas bien,negatif,Marque X,@user_demo
0,Je ne peux pas me concentrer,negatif,Marque X,@user_demo
0,Je viens de passer 1 heure à entrer toutes les bêtises bureaucratiques pour la marche. Quel gaspillage de mon temps,negatif,Marque X,@user_demo
0,Plus confus que jamais!,negatif,Marque X,@user_demo
0,"Ne pas se sentir bien à nouveau. Une migraine stupide faisant bouillir mon ventre. Et tout mon corps a mal, tire moi maintenant.",negatif,Marque X,@user_demo
0,"Lire l'achat avant le coucher ... une prémisse géniale, mais se révélant être un ""ok"" Livre - beaucoup d'informations que je connaissais déjà",negatif,Marque X,@user_demo
0,"maison! Je veux vraiment dormir, mais en raison de perdre ma ligne gratuite en ville, j'ai une tâche à accomplir",negatif,Marque X,@user_demo
0,J'envoie également des mises à jour dans plurk mais je télécharge des photos sur Twitter! Vous n'avez vu aucune de mes mises à jour sur plurk? zéro?,negatif,Marque X,@user_demo
0,Omg ... & quot; le lecteur & quot; Me fait,negatif,Marque X,@user_demo
0,"D'oh! Au moins, vous obtenez un taux de change décent en ce moment, la livre sterling est toujours fouettée",negatif,Marque X,@user_demo
0,Essayé de télécharger tweetdeck mais il ne sera pas téléchargé,negatif,Marque X,@user_demo
0,Il y a un pouce de neige sur le sol (et compte). Je m'inquiète des pauvres fleurs,negatif,Marque X,@user_demo
0,Pourquoi n'êtes-vous pas un campeur heureux?,negatif,Marque X,@user_demo
0,"Merci mec. Je suis tellement reconnaissant. Je me sens indigne d'une telle attention, cependant, parce que je suis en cela à cause de moi ...",negatif,Marque X,@user_demo
0,tu me manques aussi. Je reviens complètement! La soirée était vraiment trop amusante!,negatif,Marque X,@user_demo
0,"Ohhh. J'aime ça. Ps Je suis triste, nous n'avons pas réussi à sortir",negatif,Marque X,@user_demo
0,"Et d'une façon ou d'une autre, je finis encore dans ce lieu",negatif,Marque X,@user_demo
0,"Oh, c'est très triste, pauvre garçon.",negatif,Marque X,@user_demo
0,"Euh, ce serait un enfer non pour les pantalons de chien de fugly sur la croisière! Salut jonathan, désolé, je t'ai manqué",negatif,Marque X,@user_demo
0,Je fais mes devoirs. C'est vraiment dur!,negatif,Marque X,@user_demo
0,Certainement pas de vacances pour moi ...,negatif,Marque X,@user_demo
0,"«Groupe d'étude extraordinare» sur le point de quitter le campus ... certains des délits dépassent fini, bonne chose, mais endormi car h * # @ ... sera de retour @ 7h du matin",negatif,Marque X,@user_demo
0,"Pourquoi le tarif aérien ne peut-il pas baisser? Ou, pourquoi dois-je vivre au Texas !! Je ne sais pas si je pourrais arriver à iowa.",negatif,Marque X,@user_demo
0,Je l'ai trouvé très frustrant. Singes stupides,negatif,Marque X,@user_demo
0,"Mais je ne me sens pas bien, maman ...",negatif,Marque X,@user_demo
0,"Non, je suis juste avec 'vous!",negatif,Marque X,@user_demo
0,Donc un meurtre? je t'ai eu. Je ne peux pas le croire,negatif,Marque X,@user_demo
0,Je suis assis à ma maison et je suis tellement impatient de faire une seule classe demain.,negatif,Marque X,@user_demo
0,"A commandé des vêtements de maternité en ligne, qui sont venus aujourd'hui. J'ai eu quelque chose d'étrange, je n'ai pas commandé, pas dans ma taille. Et il manque beaucoup de choses.",negatif,Marque X,@user_demo
0,SI seulement je pouvais! Je dois travailler cependant,negatif,Marque X,@user_demo
0,Qu'est-ce qui t'es arrivé le samedi? Vous n'avez pas ...,negatif,Marque X,@user_demo
0,Ne peut s'endormir,negatif,Marque X,@user_demo
0,J'ai l'ulcère de la bouche si douloureux de parler et de manger!,negatif,Marque X,@user_demo
0,"Oui, c'était juste la vidéo, et ils ont coupé la partie des robots !!!",negatif,Marque X,@user_demo
0,Mon chien ne peut plus bouger. En priant qu'il soit d'accord,negatif,Marque X,@user_demo
0,Tu étais à peu près mon fave ... pas beaucoup de raison de regarder maintenant,negatif,Marque X,@user_demo
0,"Mais c'est ennuyeux et, certainement, pas assez mal, il a défoncé comme tout en moi. Il ne connait même pas l'oct. 5!",negatif,Marque X,@user_demo
0,"Hahaha ne soit pas comme ça une fois en ny quand vous avez 30 minutes de sommeil, puis vous êtes malade, aimez-vous!",negatif,Marque X,@user_demo
0,Je ne peux pas! J'ai beaucoup à apprendre sur wwi demain à midi!,negatif,Marque X,@user_demo
0,nouveau poste!,negatif,Marque X,@user_demo
0,Je suis triste d'acheter aussi innocent!,negatif,Marque X,@user_demo
0,Dang ne sera pas en mesure d'accéder à des ateliers organisés par les directions Web,negatif,Marque X,@user_demo
0,"Mon Dieu, comment m'as-tu trouvé? Il est bon de vous entendre ben! J'ai encore votre jeu vidéo et réservez ... je m'excuse",negatif,Marque X,@user_demo
0,Japon filles? Ils partent!,negatif,Marque X,@user_demo
0,Ma pauvre petite fille a une éruption de baaaad sur son ventre et ne se sent pas bien,negatif,Marque X,@user_demo
0,Oui! Nous avons eu les vhs. J'ai pleuré quand le vieil homme est mort,negatif,Marque X,@user_demo
0,"Argh, s'est levé tôt pour les filles à haute voix sur pressé et c'était juste la vidéo",negatif,Marque X,@user_demo
0,Coût total de l'atle pour l'agresseur: 273 310 ressources ont été dites et réalisées. Je suppose qu'il ne va pas laisser ça glisser.,negatif,Marque X,@user_demo
0,En attendant l'appel de Kelly.,negatif,Marque X,@user_demo
0,"Mhm, pas de bonne journée bla bla bla",negatif,Marque X,@user_demo
